ID,Age,Marital_Status,Education,Income,MntFruits,MntMeatProducts,MntSweetProducts,NumWebPurchases,NumStorePurchases,NumWebVisitsMonth,Country
10067,46,Together,Basic,25176,0,4,0,1,2,7,Germany
500,45,Together,Graduation,96876,43,735,194,7,9,2,Spain
922,43,Married,Basic,31086,2,11,0,1,2,8,Germany
2861,39,Single,Graduation,24072,1,6,0,1,2,8,Spain
375,68,Divorced,Graduation,76773,56,449,33,2,11,1,Spain
10936,57,Married,Graduation,72190,166,597,166,5,4,3,AUS
10314,74,Married,PhD,83837,66,119,89,9,5,4,India
4240,44,Married,Graduation,17345,9,16,0,2,2,8,Spain
2674,64,Single,Master,75154,10,205,143,6,6,3,US
2563,61,Married,Basic,28249,9,7,14,2,3,6,India
8312,61,Married,Basic,28249,9,7,14,2,3,6,Spain
6999,42,Married,Master,69661,16,106,16,7,12,3,India
7574,43,Together,PhD,27922,0,13,4,2,3,4,SA
5223,56,Together,Master,45903,8,10,10,2,3,4,SA
2952,45,Single,Master,36273,3,30,2,3,3,6,Spain
7683,54,Married,Master,70777,35,113,7,5,12,3,Spain
9481,46,Married,Graduation,17148,9,11,10,3,3,8,Canada
9907,53,Together,Master,66476,28,152,9,6,10,4,Germany
5454,43,Married,Master,45057,0,7,0,2,3,5,US
3798,54,Married,Graduation,41120,2,23,8,2,3,6,Spain
7281,63,Single,PhD,0,11,50,2,1,4,2,AUS
4259,36,Single,Master,19485,0,4,0,1,2,7,India
2549,39,Together,PhD,21840,0,9,0,1,3,9,Spain
6437,37,Single,Basic,41473,8,20,3,2,3,7,Spain
2488,66,Divorced,Basic,31395,1,25,8,2,3,6,Spain
3945,75,Widow,PhD,68117,44,215,17,11,4,6,Spain
702,47,Widow,Basic,47682,61,83,57,4,8,5,Spain
9010,50,Married,Master,83151,147,842,42,5,10,2,Spain
9710,53,Divorced,PhD,58086,7,62,0,11,7,8,Spain
1509,64,Together,PhD,84460,27,103,54,9,4,5,Spain
9120,60,Single,Graduation,66565,10,161,40,4,9,8,Spain
5252,53,Divorced,Graduation,23910,12,18,1,2,3,7,Spain
5959,54,Single,Graduation,35893,0,23,0,3,5,8,India
7441,49,Divorced,Graduation,71128,159,447,0,2,12,7,US
4271,33,Together,Basic,38683,35,69,41,4,6,7,India
4095,51,Married,Graduation,37150,37,64,34,4,6,7,US
8852,46,Married,Graduation,61064,126,342,45,8,11,6,Spain
7698,46,Married,PhD,51650,3,22,5,4,4,5,India
4174,66,Together,Master,55249,1,19,0,2,4,3,Spain
3182,49,Single,PhD,46854,1,79,1,5,3,8,India
193,26,Married,Basic,14421,0,2,3,1,2,5,Spain
5229,53,Together,PhD,54132,1,8,0,1,3,7,Germany
5555,47,Divorced,Graduation,153924,1,1,1,0,0,0,Spain
7732,44,Married,Graduation,64813,0,124,97,7,10,5,Spain
310,52,Married,Master,61872,5,159,27,4,9,4,Canada
6261,43,Married,Graduation,58025,31,88,48,3,10,4,India
6274,74,Married,Master,83790,16,417,48,8,6,3,SA
1655,43,Together,Graduation,34350,3,15,1,1,3,7,AUS
2740,64,Widow,PhD,33438,1,16,2,2,4,5,Spain
4328,36,Married,Basic,21955,1,7,14,2,3,6,Spain
17,51,Married,PhD,60491,47,237,19,6,7,5,Spain
9153,58,Married,PhD,59304,61,428,51,7,10,5,Spain
520,48,Married,Graduation,34421,3,7,2,1,2,7,Spain
8372,48,Married,Graduation,34421,3,7,2,1,2,7,SA
73,69,Single,PhD,51411,0,3,0,0,3,5,India
2002,64,Divorced,Graduation,71964,51,932,34,5,5,3,Spain
6059,69,Together,PhD,64504,36,168,0,11,4,7,Spain
11166,61,Married,Graduation,49678,5,56,2,6,4,7,Spain
6257,46,Single,Master,60482,43,134,14,7,7,7,SA
9224,50,Single,PhD,55260,8,53,0,8,5,6,SA
8732,53,Widow,Master,67369,0,70,14,7,10,4,Spain
955,60,Together,Master,47175,2,44,2,4,4,8,SA
4910,55,Divorced,Graduation,68743,134,384,134,11,13,7,US
564,41,Together,PhD,56937,8,125,8,8,9,6,Spain
8931,36,Together,Graduation,83033,99,431,149,11,10,5,SA
1998,46,Single,Graduation,37697,6,21,4,2,3,6,India
1250,46,Single,Graduation,37697,6,21,4,2,3,6,Spain
8397,71,Married,Graduation,44689,0,5,0,1,2,7,Spain
9672,52,Married,Basic,23162,3,9,4,1,3,6,Canada
2125,63,Divorced,Graduation,63033,61,480,112,3,8,2,US
5975,55,Single,PhD,40304,0,17,0,2,3,7,Canada
983,38,Married,Graduation,40059,29,92,10,6,3,8,US
9938,68,Married,Graduation,80067,17,813,173,4,6,2,India
4385,41,Single,PhD,36038,0,15,2,3,3,6,Spain
1612,41,Single,PhD,0,0,15,2,3,3,6,AUS
803,54,Together,Graduation,40521,0,5,0,0,2,5,Spain
10675,66,Married,PhD,66334,11,218,0,9,5,5,Spain
7004,38,Single,Graduation,11012,3,26,1,3,2,9,India
4432,46,Divorced,Graduation,31615,3,20,11,2,3,7,Spain
5079,51,Married,Graduation,0,1,16,0,2,3,8,AUS
4475,73,Married,PhD,69098,22,780,0,7,9,5,Spain
10868,71,Widow,Graduation,70792,45,654,11,3,10,3,Spain
6742,43,Married,Graduation,17688,2,1,1,1,2,8,Spain
5692,33,Married,Basic,25443,4,3,9,1,3,8,SA
339,50,Married,PhD,57091,0,24,0,9,5,7,Spain
10398,41,Single,Basic,24336,6,2,2,1,2,7,Spain
8017,41,Married,Basic,51111,0,19,5,2,3,6,SA
3722,50,Single,Graduation,44503,1,8,0,2,3,6,Spain
7326,51,Married,Master,56850,1,19,7,1,3,2,Canada
2416,53,Single,PhD,66582,25,420,38,2,9,1,Spain
1878,37,Married,Basic,23148,6,8,3,2,3,7,Spain
5278,58,Married,Graduation,82224,26,360,31,6,5,3,Germany
5734,48,Married,PhD,61917,4,36,2,2,4,5,Spain
4370,56,Together,Graduation,43482,1,32,3,2,4,6,India
8405,43,Divorced,Graduation,68274,25,51,25,4,5,3,SA
7617,48,Single,Graduation,42373,5,61,8,2,5,5,Spain
10339,68,Together,Master,0,0,22,0,4,4,6,AUS
6376,43,Single,Graduation,57537,56,139,8,4,8,4,AUS
2150,64,Widow,PhD,80995,28,409,56,8,4,4,Canada
7386,46,Divorced,Graduation,30992,0,14,3,1,3,7,Canada
3006,46,Divorced,Graduation,30992,0,14,3,1,3,7,Canada
11088,51,Together,PhD,78642,0,322,35,4,4,6,Spain
5185,67,Married,Graduation,74268,66,315,174,4,5,2,SA
3523,60,Together,Graduation,75072,34,309,22,5,8,3,Spain
55,59,Together,Graduation,56253,0,65,11,7,9,6,Spain
3807,67,Together,Graduation,59925,21,176,21,9,9,6,Spain
2453,62,Together,Graduation,62807,28,135,21,5,12,5,Spain
7787,62,Together,Graduation,62807,28,135,21,5,12,5,Canada
2230,52,Married,PhD,23626,2,14,0,3,3,5,Germany
8146,46,Together,Master,46106,0,8,0,1,2,6,SA
988,57,Married,Graduation,81168,0,592,22,6,7,3,Spain
4832,43,Married,Graduation,27244,5,17,24,2,2,7,Spain
3152,65,Together,Graduation,26091,10,19,17,2,3,5,India
11188,65,Together,Graduation,26091,10,19,17,2,3,5,Spain
361,53,Married,Master,43142,1,7,1,1,2,7,AUS
5939,51,Together,Graduation,38232,5,28,6,3,3,5,Spain
9349,37,Married,Graduation,92533,21,118,147,6,11,2,Germany
819,77,Widow,Graduation,63285,124,249,38,6,13,3,Spain
10120,67,Together,Graduation,38946,6,82,6,3,6,5,US
4541,67,Together,Graduation,38946,6,82,6,3,6,5,Canada
2456,47,Married,PhD,40233,4,46,17,2,5,6,SA
2516,53,Married,Basic,46831,2,10,4,1,2,4,Spain
11013,35,Together,Graduation,67605,28,282,54,2,6,1,Spain
9988,46,Single,Master,70379,25,142,67,6,13,4,Canada
1627,65,Divorced,Basic,77297,61,109,122,5,9,4,Spain
1490,60,Married,Graduation,55759,0,85,7,10,8,8,Canada
6710,71,Single,Master,58217,1,13,5,2,4,6,Spain
7375,46,Together,Graduation,51369,7,79,11,8,4,8,SA
10144,46,Together,Graduation,51369,7,79,11,8,4,8,SA
3138,66,Single,Graduation,91249,27,119,108,7,6,4,Spain
1440,44,Together,Basic,52513,17,241,188,9,9,7,Spain
4200,52,Married,Master,44159,2,62,13,4,6,5,SA
4998,60,Together,Graduation,76081,30,415,33,4,4,2,Spain
7321,60,Together,Graduation,76081,30,415,33,4,4,2,India
8663,48,Divorced,Graduation,39996,0,3,0,1,2,6,AUS
1958,49,Together,PhD,55012,0,65,0,8,9,5,Spain
6963,75,Single,Graduation,77457,11,400,45,2,10,1,SA
1065,59,Single,Graduation,80695,129,984,37,5,5,2,US
2712,66,Married,Graduation,71866,178,178,39,6,10,3,AUS
6049,40,Together,Master,73450,51,415,69,7,11,3,Spain
6605,78,Divorced,PhD,55614,13,131,0,9,6,7,Spain
11181,73,Married,PhD,156924,1,2,1,0,0,0,Canada
5234,55,Together,Basic,30753,5,25,9,1,3,5,Canada
5253,66,Together,Master,54603,13,46,2,4,4,7,Spain
11148,47,Together,Graduation,22280,1,4,1,1,2,8,Spain
6289,71,Together,Master,59385,0,10,4,3,4,5,Spain
9743,67,Married,Graduation,76998,89,161,35,11,8,6,Canada
9209,51,Together,Master,80573,138,430,92,4,13,2,SA
6417,51,Together,Master,80573,138,430,92,4,13,2,Spain
7937,40,Married,Graduation,24711,7,25,3,3,3,7,Spain
6488,63,Married,PhD,38829,0,7,0,3,2,5,Germany
3194,48,Single,PhD,71466,12,546,182,4,10,1,Canada
231,66,Together,Master,28839,0,7,0,2,3,5,Spain
9697,71,Married,Graduation,53790,42,127,5,7,8,6,Spain
4676,71,Widow,Master,73705,91,520,107,9,8,5,Spain
8079,40,Married,Graduation,22448,1,8,2,2,3,3,SA
10032,46,Divorced,Graduation,12571,5,14,12,3,3,6,SA
10505,62,Together,Master,73113,19,154,9,3,7,2,SA
2005,32,Married,Graduation,35765,3,30,5,2,4,6,Canada
6940,56,Single,PhD,46734,1,39,1,3,3,6,Spain
2304,59,Together,PhD,66313,7,99,22,6,12,4,SA
3170,65,Together,Master,68148,66,408,57,4,6,2,Spain
10466,57,Married,Graduation,44393,2,20,2,1,4,4,Spain
7325,36,Together,PhD,38197,0,11,1,1,3,5,Spain
455,76,Married,PhD,51012,9,63,9,4,4,6,Spain
7592,76,Married,PhD,51012,9,63,9,4,4,6,Spain
4547,62,Together,Graduation,13672,2,9,1,1,3,8,Spain
6825,69,Together,Graduation,41452,0,3,0,1,2,7,Canada
2961,40,Married,Graduation,42081,10,110,6,6,4,6,Spain
8700,36,Single,Basic,14906,7,14,16,2,3,7,SA
2278,37,Single,Basic,33812,17,19,24,2,3,6,US
10703,47,Single,Master,46098,0,27,0,3,2,8,Spain
9,47,Single,Master,46098,0,27,0,3,2,8,Canada
2804,47,Single,Master,46098,0,27,0,3,2,8,India
4915,66,Married,Basic,53230,72,98,21,5,12,5,Germany
3010,33,Together,Master,88420,153,612,95,4,8,1,Spain
4279,59,Single,Basic,39548,4,10,4,1,3,3,Spain
2564,69,Together,Graduation,61278,3,28,6,3,4,6,Spain
1137,58,Single,Graduation,81246,190,537,156,4,7,1,Spain
5084,47,Widow,Graduation,58330,53,213,98,6,13,4,Spain
7094,47,Widow,Graduation,58330,53,213,98,6,13,4,Germany
6327,55,Together,Graduation,65777,32,435,32,2,6,1,US
6131,42,Married,Basic,70829,70,106,19,4,8,3,Spain
5798,49,Together,Master,0,37,359,28,2,8,1,Germany
10379,60,Single,Master,59247,9,122,14,5,9,6,Spain
606,55,Single,Graduation,25930,1,2,0,1,2,7,Spain
7801,63,Together,Graduation,54753,107,227,59,5,11,4,SA
2445,48,Together,PhD,28440,1,24,0,2,3,8,Spain
5346,49,Married,Basic,23559,5,19,0,3,3,7,Germany
550,70,Divorced,Graduation,62335,131,217,6,3,13,2,Spain
4478,43,Married,Graduation,63777,5,106,17,11,6,8,India
2350,50,Married,Graduation,59666,53,178,17,3,8,8,Canada
1118,66,Married,Master,50965,13,85,6,10,5,8,Spain
1491,57,Together,Basic,71488,33,124,28,3,7,1,Canada
4507,70,Single,Graduation,72228,28,491,14,6,8,3,Spain
7023,69,Single,PhD,46231,2,55,5,6,4,9,SA
6977,48,Together,Graduation,75702,0,629,37,10,13,6,Spain
4042,51,Divorced,Graduation,43300,3,52,1,4,4,8,Canada
7274,65,Married,Graduation,78618,163,818,163,4,10,2,Spain
2902,64,Together,Graduation,0,4,12,2,1,3,5,AUS
3332,37,Single,Graduation,29760,4,68,5,3,4,8,Germany
7433,37,Single,Graduation,29760,4,68,5,3,4,8,Spain
9386,60,Together,Graduation,50127,0,21,6,5,6,6,Spain
5176,34,Together,Graduation,29604,6,13,6,1,3,9,SA
10323,70,Married,Graduation,49413,7,41,2,4,5,5,Spain
4682,64,Married,Graduation,51876,27,102,48,2,8,1,Germany
3083,48,Married,Graduation,45837,13,87,17,6,5,7,Spain
8015,60,Divorced,PhD,85696,76,395,0,4,9,1,Spain
1745,60,Divorced,PhD,85696,76,395,0,4,9,1,Spain
3136,60,Divorced,Master,59432,25,265,19,5,11,5,Spain
6991,71,Divorced,Graduation,43185,6,42,6,9,6,8,AUS
8132,47,Married,PhD,60631,6,65,6,9,8,7,Germany
503,37,Married,Master,20559,1,29,0,2,3,8,AUS
8148,66,Together,Master,50898,28,242,114,6,12,5,SA
2736,44,Married,Graduation,73807,124,156,78,5,11,2,India
8162,66,Together,Master,14661,1,11,2,1,3,6,Spain
692,68,Together,Graduation,36807,2,5,0,1,2,6,India
7706,47,Together,Basic,46772,104,189,151,11,5,8,Canada
9298,75,Together,PhD,81574,0,465,35,4,8,1,SA
2986,46,Married,Graduation,30772,2,4,1,1,2,6,Canada
10812,44,Married,PhD,46377,0,46,3,2,3,4,SA
2909,48,Married,PhD,78128,24,230,24,8,6,3,Germany
6974,50,Together,PhD,83443,42,742,56,6,5,2,Germany
9140,62,Together,Basic,50523,4,24,7,2,4,6,US
4554,57,Together,Graduation,47009,45,73,10,3,8,4,Spain
7791,55,Married,Master,37054,1,6,1,1,3,7,SA
5455,51,Married,PhD,32011,0,15,1,2,4,7,Spain
7960,60,Together,Basic,82122,22,350,25,3,13,1,Spain
3426,47,Divorced,Graduation,70300,61,338,46,5,13,8,Spain
5316,46,Together,Master,21024,4,18,2,2,4,7,Spain
1404,54,Together,Graduation,34916,23,82,0,5,3,9,SA
10598,55,Together,Graduation,27943,1,16,1,2,3,8,Spain
8212,51,Married,Master,39791,15,27,13,3,4,7,Spain
3233,57,Married,PhD,62745,21,464,10,7,11,5,SA
7892,53,Single,Graduation,18589,4,25,12,2,3,7,US
2975,46,Together,Graduation,85606,42,864,30,6,9,3,Spain
5043,71,Married,Basic,26997,23,78,49,4,5,7,Spain
3104,61,Single,Graduation,82332,59,968,79,5,12,2,Germany
10854,52,Married,PhD,38853,0,14,0,2,3,7,India
7419,54,Divorced,Master,27071,3,19,2,2,3,6,Spain
5558,68,Single,PhD,90933,31,430,63,4,4,1,Spain
832,56,Together,PhD,65814,14,113,14,8,10,5,Spain
4964,64,Together,PhD,74250,11,392,0,2,4,1,Canada
11030,46,Married,Master,33181,0,3,0,1,2,6,Spain
4587,78,Widow,Master,45006,25,53,0,3,7,3,Spain
450,64,Together,Master,42315,15,80,11,1,4,3,US
11031,72,Married,PhD,48699,1,10,0,1,3,5,AUS
4990,68,Married,Graduation,59111,0,134,28,11,8,7,AUS
221,67,Married,Graduation,48726,3,38,0,3,4,6,Germany
4351,67,Divorced,Graduation,37244,2,10,0,1,2,7,Spain
1357,52,Together,Graduation,74854,59,487,29,2,5,5,Germany
5667,58,Married,PhD,60896,30,399,46,9,4,6,Canada
8867,34,Married,PhD,67546,134,768,38,4,5,3,SA
2747,34,Married,PhD,67546,134,768,38,4,5,3,Spain
7422,35,Single,Graduation,46923,44,54,78,5,7,7,Spain
4148,50,Married,Graduation,38988,24,103,3,5,6,8,Spain
9516,51,Divorced,Basic,49118,54,239,98,9,10,7,Spain
1291,44,Together,PhD,27683,9,121,12,6,4,8,Spain
1833,48,Single,PhD,39190,8,18,8,2,4,5,Spain
7270,41,Divorced,Graduation,56981,48,217,12,2,13,6,SA
8182,38,Married,Graduation,23228,3,49,4,3,4,8,Canada
10394,38,Married,Graduation,90000,144,133,192,4,5,1,Canada
1142,69,Married,PhD,55707,7,82,66,3,9,3,Spain
451,33,Single,Graduation,9255,0,7,0,1,2,8,India
7128,45,Single,PhD,42997,0,5,1,1,2,7,Spain
10678,63,Together,Graduation,71232,17,170,26,11,10,7,Spain
7755,68,Married,PhD,57744,3,39,0,9,4,8,Spain
4754,56,Married,Master,33585,11,33,6,2,4,4,Spain
20,57,Married,Basic,46891,12,23,15,2,4,4,Germany
2246,57,Married,Basic,46891,12,23,15,2,4,4,Spain
10307,66,Married,Graduation,50387,9,87,14,6,8,5,Spain
2147,53,Together,Graduation,76653,63,946,189,4,11,2,Spain
10590,66,Together,PhD,76542,73,573,29,4,10,2,Spain
6565,73,Married,Master,76995,80,498,16,11,9,5,US
6619,44,Married,Graduation,38415,1,13,0,1,3,7,Spain
4817,66,Divorced,Graduation,22304,2,7,4,1,2,8,Spain
4508,70,Single,Graduation,75127,35,305,17,2,5,1,Germany
4843,70,Single,Graduation,75127,35,305,17,2,5,1,SA
9197,69,Married,Graduation,39722,0,5,0,2,3,5,Spain
6237,56,Single,PhD,7144,4,33,2,23,1,0,Spain
6515,45,Together,Graduation,39771,2,18,8,2,3,4,SA
5954,50,Divorced,Master,42618,14,74,5,5,4,8,Spain
7938,64,Together,PhD,51518,8,66,4,3,10,3,Germany
961,50,Married,Graduation,74716,27,421,195,7,5,4,Spain
1764,47,Single,Graduation,33955,2,128,7,5,5,8,SA
1916,68,Married,Master,45736,3,180,3,7,6,7,Germany
6941,51,Single,Graduation,31632,8,12,15,2,2,7,Spain
5562,48,Married,Graduation,60093,12,109,6,7,10,6,Spain
1517,53,Single,Graduation,30822,9,13,12,1,3,7,Spain
7286,54,Together,Graduation,41728,6,15,5,2,2,10,AUS
4687,64,Married,Master,80739,92,736,0,3,9,1,Spain
5631,31,Single,Graduation,49767,47,197,42,5,8,4,US
1951,41,Married,Basic,34445,122,122,129,11,8,9,Spain
123,71,Widow,Graduation,67046,35,133,151,4,4,2,AUS
9451,57,Married,Graduation,73538,76,428,137,10,9,7,Canada
7396,56,Married,Graduation,80398,51,936,35,5,12,3,Spain
3298,66,Married,Master,52973,0,76,9,9,9,8,SA
6730,68,Married,Graduation,38998,1,14,0,2,3,8,Spain
9916,68,Married,Graduation,38998,1,14,0,2,3,8,SA
2227,64,Together,Basic,26490,47,52,20,3,5,6,SA
946,64,Together,Basic,26490,47,52,20,3,5,6,Spain
3745,34,Married,Basic,23331,36,7,10,3,3,8,India
4094,61,Married,Graduation,60544,2,43,5,5,5,6,AUS
8588,61,Married,Graduation,60544,2,43,5,5,5,6,Germany
3916,51,Together,PhD,49269,8,166,8,7,12,7,Spain
9135,72,Together,Graduation,27203,2,21,0,1,2,8,Spain
1755,34,Together,Basic,45204,11,25,1,1,4,3,SA
2875,44,Married,Graduation,67023,44,382,8,3,13,2,Spain
2008,44,Married,Graduation,77583,23,384,12,4,9,2,SA
10925,39,Married,Graduation,76630,31,446,56,3,11,1,SA
1604,62,Married,Master,47353,2,19,8,2,6,5,Spain
5389,58,Married,Graduation,48920,17,68,10,6,5,7,Spain
2878,75,Married,PhD,67472,31,127,17,4,7,3,Spain
4440,58,Married,Master,64100,0,27,0,8,6,7,SA
1324,34,Married,Graduation,38872,3,21,19,3,3,8,India
6262,60,Single,Master,72217,42,450,56,3,8,2,Germany
3628,35,Single,Basic,15038,8,11,12,2,2,9,Spain
3641,46,Married,Graduation,13624,2,15,1,2,3,6,Spain
322,44,Together,Graduation,42554,1,11,0,2,3,4,AUS
175,36,Married,Graduation,71952,80,455,107,8,8,4,Spain
6988,36,Married,Graduation,71952,80,455,107,8,8,4,AUS
8204,51,Married,Basic,78041,35,553,160,4,9,2,Germany
7476,58,Single,Master,63972,63,254,12,5,10,4,SA
5221,65,Married,Graduation,52852,8,99,0,10,5,8,Germany
8970,50,Married,PhD,62010,22,39,0,6,7,5,Spain
9286,62,Together,Master,83151,28,100,74,5,4,3,Spain
5831,55,Married,Graduation,77870,50,500,50,5,5,8,Spain
1010,45,Together,Graduation,46931,0,17,1,1,3,3,Spain
11074,45,Single,Graduation,85072,92,391,11,3,10,0,SA
5896,35,Married,Master,73395,7,80,7,4,6,2,Spain
3515,70,Single,Graduation,62307,13,34,6,4,4,5,Spain
5324,41,Married,PhD,58293,43,118,27,5,6,5,US
6534,48,Together,Graduation,47889,0,29,5,2,3,5,SA
8373,43,Together,Basic,24594,3,6,0,1,3,5,Canada
3829,43,Together,Basic,24594,3,6,0,1,3,5,SA
4501,57,Single,Master,69882,127,635,127,3,9,1,Spain
4179,63,Together,Graduation,24221,9,9,5,1,3,4,Spain
2292,37,Single,Graduation,22327,4,8,0,1,3,5,Spain
9239,61,Married,Master,61923,4,18,3,2,4,3,US
8953,57,Single,Master,35791,0,5,0,1,3,8,Spain
10258,57,Single,Master,35791,0,5,0,1,3,8,US
3520,32,Single,Master,91172,28,818,28,4,7,3,Canada
10402,55,Married,Graduation,35441,1,9,1,1,3,8,Canada
11114,52,Together,Graduation,19656,4,9,8,2,3,7,Spain
9553,35,Married,Graduation,7500,2,3,1,0,3,6,India
6055,43,Married,Graduation,71626,72,376,145,5,8,3,Spain
4786,45,Married,Graduation,75330,82,257,61,10,12,6,US
5015,46,Married,Master,34529,6,38,6,2,3,7,Spain
8560,30,Single,Graduation,48789,16,156,5,6,7,6,Canada
3469,45,Divorced,PhD,34487,18,33,1,3,3,9,Spain
5885,49,Married,Basic,35688,3,90,1,4,4,8,Canada
3310,49,Married,Basic,35688,3,90,1,4,4,8,Spain
2134,70,Single,Graduation,53700,5,233,41,5,8,5,SA
2532,35,Single,Master,73454,73,351,14,2,6,5,Spain
2579,65,Married,Graduation,71113,33,255,33,6,9,4,Spain
3117,67,Single,Graduation,0,0,21,6,6,5,7,AUS
5623,42,Married,Master,31535,4,13,0,1,2,7,Spain
4789,69,Together,Graduation,80812,22,500,143,4,5,2,India
9523,40,Together,Graduation,40479,0,8,0,0,3,4,Spain
5268,62,Married,Graduation,29440,8,14,4,1,4,7,Germany
1545,36,Married,Graduation,38508,19,206,19,7,5,8,Spain
2254,39,Married,Graduation,69520,120,414,80,9,5,5,AUS
2661,58,Single,Graduation,18701,4,2,6,2,4,5,SA
3130,58,Single,Graduation,18701,4,2,6,2,4,5,Spain
5847,53,Divorced,Graduation,69901,21,206,92,7,10,5,Spain
5863,69,Married,Graduation,47703,0,134,26,6,8,5,Spain
999,31,Single,Graduation,86037,44,125,20,6,11,3,Canada
2931,44,Divorced,Graduation,71847,21,106,63,6,9,3,Spain
1890,51,Together,Basic,42033,1,4,0,1,2,7,Spain
5589,58,Divorced,Graduation,51983,0,115,7,9,10,7,India
10172,34,Single,Graduation,68655,19,832,118,4,11,3,Spain
6729,34,Single,Graduation,68655,19,832,118,4,11,3,SA
10492,63,Together,Graduation,38285,0,5,0,0,3,2,India
2939,52,Together,Master,79419,127,687,15,4,4,2,Canada
5948,47,Single,Graduation,57338,6,52,8,4,5,5,US
574,58,Married,Graduation,42523,36,11,26,1,4,2,Germany
3266,58,Married,Graduation,42523,36,11,26,1,4,2,Canada
10500,38,Married,Graduation,31761,1,20,14,3,4,5,AUS
7987,53,Married,Graduation,65747,17,48,13,8,6,6,Canada
1135,62,Together,Master,17144,2,19,2,3,4,7,Canada
24,62,Together,Master,17144,2,19,2,3,4,7,SA
7244,71,Single,Graduation,0,5,48,10,2,4,6,AUS
1966,57,Married,PhD,84618,100,801,66,6,10,2,AUS
7789,57,Married,PhD,84618,100,801,66,6,10,2,Spain
3336,74,Together,PhD,66375,0,45,0,2,5,7,AUS
5644,65,Together,Graduation,42213,3,24,3,5,7,7,Spain
1295,59,Married,Graduation,0,65,196,71,6,7,4,Canada
6663,82,Single,PhD,51141,0,7,0,3,4,5,Spain
10262,42,Married,Graduation,15072,2,15,10,3,3,5,India
456,36,Married,Basic,7500,11,5,6,2,3,8,Spain
3270,44,Together,Basic,17117,23,38,18,3,3,9,SA
5748,57,Married,Graduation,59754,27,44,146,5,6,5,SA
8952,69,Married,Master,65569,46,288,38,6,10,3,Spain
3921,70,Widow,Basic,28457,1,108,29,4,4,8,Spain
9826,50,Single,PhD,86857,102,838,102,5,10,2,US
5830,50,Single,PhD,86857,102,838,102,5,10,2,SA
8310,58,Together,Graduation,68142,126,196,112,10,7,6,Spain
6382,69,Together,Graduation,48794,0,11,0,1,3,4,US
8439,58,Together,Graduation,63404,26,70,44,6,4,4,Spain
7613,48,Together,Basic,49669,5,107,8,5,6,6,Spain
48,58,Together,Graduation,55761,1,12,3,4,3,6,Spain
5046,64,Divorced,Graduation,78331,138,354,169,10,7,4,SA
3231,49,Married,Graduation,37971,4,10,2,1,3,8,US
7181,45,Married,Graduation,30368,0,13,0,2,3,8,Spain
1663,44,Together,PhD,34043,2,14,0,2,2,9,Spain
5441,57,Widow,PhD,54111,6,54,3,5,6,5,Spain
8602,58,Divorced,Graduation,69932,172,153,105,7,11,4,Spain
9925,41,Together,PhD,39665,1,56,1,4,3,7,Spain
9499,68,Married,Graduation,93404,15,287,0,3,7,5,Canada
6568,38,Married,Graduation,38680,0,36,5,2,3,7,US
3032,38,Married,Graduation,24570,34,62,14,4,4,9,Spain
5153,55,Married,PhD,77766,59,265,59,11,11,6,Spain
4127,55,Married,PhD,77766,59,265,59,11,11,6,Spain
9940,64,Together,Graduation,64961,114,276,124,6,4,3,SA
7527,54,Divorced,Master,23748,6,29,15,2,3,8,Spain
3406,58,Single,Graduation,45989,33,87,24,3,7,3,SA
9771,34,Single,Basic,23331,20,101,15,5,5,9,India
6722,68,Married,PhD,70421,28,136,14,10,7,6,Canada
213,59,Single,PhD,23091,0,11,0,2,3,7,Spain
8541,32,Married,Basic,24683,4,10,7,2,4,5,Spain
8475,49,Married,PhD,157243,2,1582,2,0,0,0,India
8070,49,Married,PhD,54222,12,31,12,3,5,3,Spain
313,54,Widow,Graduation,73455,61,757,163,6,10,3,SA
9757,50,Together,Graduation,84906,15,414,30,5,12,2,Spain
2088,50,Together,Graduation,84906,15,414,30,5,12,2,Germany
2320,44,Married,Basic,47025,11,59,5,11,6,9,Spain
966,56,Married,Graduation,44529,13,91,6,6,11,5,Spain
9706,48,Single,PhD,31560,1,20,0,2,3,8,Canada
3979,39,Divorced,PhD,90687,17,672,34,6,8,2,Spain
5602,33,Together,PhD,66973,22,432,113,8,12,3,India
2202,44,Together,Graduation,41154,2,11,3,1,4,5,Spain
9645,54,Married,Graduation,64590,138,168,46,9,10,6,Spain
7230,62,Divorced,PhD,50611,0,24,0,4,7,6,US
5675,62,Divorced,PhD,50611,0,24,0,4,7,6,US
4974,52,Single,Graduation,83273,89,650,102,4,9,7,US
5687,42,Divorced,Graduation,81702,50,774,31,7,12,3,Canada
5871,43,Together,Master,24401,28,217,24,6,6,8,SA
3846,48,Married,Graduation,42557,5,53,5,6,4,8,Spain
10001,37,Together,Basic,7500,17,17,14,2,3,9,Spain
2831,46,Together,Graduation,78416,38,279,38,7,10,3,Spain
868,56,Married,Graduation,44794,0,7,0,2,3,6,SA
7212,56,Married,Graduation,44794,0,7,0,2,3,6,AUS
1743,48,Single,Graduation,69719,86,208,14,2,5,1,Spain
2415,60,Together,Graduation,62568,17,398,35,5,5,4,Spain
7947,53,Married,Graduation,42231,0,8,1,1,3,5,Spain
2106,48,Married,Basic,20130,6,3,6,1,3,8,Spain
3363,48,Married,Basic,20130,6,3,6,1,3,8,Spain
8595,49,Widow,Graduation,42429,0,6,0,1,3,5,AUS
